cat1	cat2	cat3	brand	sku_size	product_id	descripcion
PC	CABELLO	SHAMPOO	NIVEA	400	20690	Caida Cabello
PC	CABELLO	SHAMPOO	NIVEA	200	20789	Caspa
PC	CABELLO	SHAMPOO	NIVEA	200	20784	Mas fuerza
PC	CABELLO	SHAMPOO	NIVEA	400	20628	Mas fuerza
PC	CABELLO	SHAMPOO	NIVEA	200	20914	Revitalizante
PC	CABELLO	SHAMPOO	NIVEA	400	20857	Revitalizante
PC	CABELLO	SHAMPOO	NIVEA	400	20968	Sports
PC	CABELLO	SHAMPOO	NIVEA	400	20615	crecimiento
PC	CABELLO	SHAMPOO	NIVEA	400	20621	desintoxicacino esencial
PC	CABELLO	SHAMPOO	NIVEA	400	20377	fortalicimiento raices
PC	CABELLO	SHAMPOO	NIVEA	400	20686	fuerza total
PC	CABELLO	SHAMPOO	NIVEA	200	20400	hidratacion total
PC	CABELLO	SHAMPOO	NIVEA	400	20275	hidratacion total
PC	CABELLO	SHAMPOO	NIVEA	750	20704	hidratacion total
PC	CABELLO	SHAMPOO	NIVEA	180	20671	japon reparacion
PC	CABELLO	SHAMPOO	NIVEA	200	20573	japon reparacion
PC	CABELLO	SHAMPOO	NIVEA	200	20779	japon reparacion
PC	CABELLO	SHAMPOO	NIVEA	400	20298	japon reparacion
PC	CABELLO	SHAMPOO	NIVEA	750	20888	japon reparacion
PC	CABELLO	SHAMPOO	NIVEA	200	20837	limpieza diaria
PC	CABELLO	SHAMPOO	NIVEA	400	20710	limpieza diaria
PC	CABELLO	SHAMPOO	NIVEA	400	20584	liso perfecto
PC	CABELLO	SHAMPOO	NIVEA	200	20365	oleo nutritivo
PC	CABELLO	SHAMPOO	NIVEA	400	20244	oleo nutritivo
PC	CABELLO	SHAMPOO	NIVEA	400	20791	oleo nutritivo
PC	CABELLO	SHAMPOO	NIVEA	750	20406	oleo nutritivo
PC	CABELLO	SHAMPOO	NIVEA	750	20938	oleo nutritivo
PC	CABELLO	SHAMPOO	NIVEA	200	20880	proteccion solar
PC	CABELLO	SHAMPOO	NIVEA	400	20861	proteccion solar
PC	CABELLO	SHAMPOO	NIVEA	10	20894	reconstruccion raices
PC	CABELLO	SHAMPOO	NIVEA	180	20334	reconstruccion raices
PC	CABELLO	SHAMPOO	NIVEA	200	20309	reconstruccion raices
PC	CABELLO	SHAMPOO	NIVEA	400	20189	reconstruccion raices
PC	CABELLO	SHAMPOO	NIVEA	400	20747	reconstruccion raices
PC	CABELLO	SHAMPOO	NIVEA	750	20342	reconstruccion raices
PC	CABELLO	SHAMPOO	NIVEA	750	20829	reconstruccion raices
PC	CABELLO	SHAMPOO	NIVEA	930	21177	reconstruccion raices
PC	CABELLO	SHAMPOO	NIVEA	200	20529	regeneracion superlativa
PC	CABELLO	SHAMPOO	NIVEA	200	20900	regeneracion superlativa
PC	CABELLO	SHAMPOO	NIVEA	400	20397	regeneracion superlativa
PC	CABELLO	SHAMPOO	NIVEA	400	20688	regeneracion superlativa
PC	CABELLO	SHAMPOO	NIVEA	750	20767	regeneracion superlativa
PC	CABELLO	SHAMPOO	NIVEA	750	20911	regeneracion superlativa
PC	CABELLO	SHAMPOO	SHAMPOO1	200	20572	Keratina
PC	CABELLO	SHAMPOO	SHAMPOO1	400	20352	Keratina
PC	CABELLO	SHAMPOO	SHAMPOO1	750	20346	Keratina
PC	CABELLO	SHAMPOO	SHAMPOO1	200	20790	Nutricion 1
PC	CABELLO	SHAMPOO	SHAMPOO1	400	20544	Nutricion 1
PC	CABELLO	SHAMPOO	SHAMPOO1	400	20716	Oleo Solar
PC	CABELLO	SHAMPOO	SHAMPOO1	750	20736	Oleo Solar
PC	CABELLO	SHAMPOO	SHAMPOO1	750	21148	Reparacion
PC	CABELLO	SHAMPOO	SHAMPOO1	400	20851	Super Despeinado
PC	CABELLO	SHAMPOO	SHAMPOO1	200	20632	Tres en Uno
PC	CABELLO	SHAMPOO	SHAMPOO1	400	20433	Tres en Uno
PC	CABELLO	SHAMPOO	SHAMPOO1	750	20456	Tres en Uno
PC	CABELLO	SHAMPOO	SHAMPOO1	200	20743	desintoxicacion
PC	CABELLO	SHAMPOO	SHAMPOO1	400	20514	desintoxicacion
PC	CABELLO	SHAMPOO	SHAMPOO1	750	20466	desintoxicacion
PC	CABELLO	SHAMPOO	SHAMPOO2	930	20131	Cerezas
PC	CABELLO	SHAMPOO	SHAMPOO2	350	20502	Manzana
PC	CABELLO	SHAMPOO	SHAMPOO2	930	20130	Manzana
PC	CABELLO	SHAMPOO	SHAMPOO2	930	20143	Palta
PC	CABELLO	SHAMPOO	SHAMPOO2	930	20213	Palta
PC	CABELLO	SHAMPOO	SHAMPOO2	930	20075	Vainilla
PC	CABELLO	SHAMPOO	SHAMPOO2	300	20587	abejas
PC	CABELLO	SHAMPOO	SHAMPOO2	930	20047	abejas
PC	CABELLO	SHAMPOO	SHAMPOO2	930	21053	ceramidas
PC	CABELLO	SHAMPOO	SHAMPOO2	930	20199	frescura oriental
PC	CABELLO	SHAMPOO	SHAMPOO2	350	20464	frutillas
PC	CABELLO	SHAMPOO	SHAMPOO2	300	20607	jazmin
PC	CABELLO	SHAMPOO	SHAMPOO2	930	20044	jazmin
PC	CABELLO	SHAMPOO	SHAMPOO2	930	21025	lkeratina lacio
PC	CABELLO	SHAMPOO	SHAMPOO2	930	20054	pera
PC	CABELLO	SHAMPOO	SHAMPOO3	200	20268	Cabello liso
PC	CABELLO	SHAMPOO	SHAMPOO3	350	20238	Cabello liso
PC	CABELLO	SHAMPOO	SHAMPOO3	650	20277	Cabello liso
PC	CABELLO	SHAMPOO	SHAMPOO3	350	20356	Caspa
PC	CABELLO	SHAMPOO	SHAMPOO3	200	20462	Crecimiento
PC	CABELLO	SHAMPOO	SHAMPOO3	350	20448	Crecimiento
PC	CABELLO	SHAMPOO	SHAMPOO3	650	20425	Crecimiento
PC	CABELLO	SHAMPOO	SHAMPOO3	200	20336	Sabor 1
PC	CABELLO	SHAMPOO	SHAMPOO3	350	20329	Sabor 1
PC	CABELLO	SHAMPOO	SHAMPOO3	650	20385	Sabor 1
PC	CABELLO	SHAMPOO	SHAMPOO3	300	20389	Sabor 10
PC	CABELLO	SHAMPOO	SHAMPOO3	350	20225	Sabor 10
PC	CABELLO	SHAMPOO	SHAMPOO3	200	21187	Sabor 11
PC	CABELLO	SHAMPOO	SHAMPOO3	350	21141	Sabor 11
PC	CABELLO	SHAMPOO	SHAMPOO3	650	21136	Sabor 11
PC	CABELLO	SHAMPOO	SHAMPOO3	10	20483	Sabor 2
PC	CABELLO	SHAMPOO	SHAMPOO3	200	20273	Sabor 2
PC	CABELLO	SHAMPOO	SHAMPOO3	300	20179	Sabor 2
PC	CABELLO	SHAMPOO	SHAMPOO3	350	20220	Sabor 2
PC	CABELLO	SHAMPOO	SHAMPOO3	650	20241	Sabor 2
PC	CABELLO	SHAMPOO	SHAMPOO3	650	20717	Sabor 2
PC	CABELLO	SHAMPOO	SHAMPOO3	10	20314	Sabor 3
PC	CABELLO	SHAMPOO	SHAMPOO3	200	20182	Sabor 3
PC	CABELLO	SHAMPOO	SHAMPOO3	300	20153	Sabor 3
PC	CABELLO	SHAMPOO	SHAMPOO3	350	20181	Sabor 3
PC	CABELLO	SHAMPOO	SHAMPOO3	650	20200	Sabor 3
PC	CABELLO	SHAMPOO	SHAMPOO3	650	20613	Sabor 3
PC	CABELLO	SHAMPOO	SHAMPOO3	200	20523	Sabor 4
PC	CABELLO	SHAMPOO	SHAMPOO3	350	20495	Sabor 4
PC	CABELLO	SHAMPOO	SHAMPOO3	650	20559	Sabor 4
PC	CABELLO	SHAMPOO	SHAMPOO3	10	20310	Sabor 5
PC	CABELLO	SHAMPOO	SHAMPOO3	200	20176	Sabor 5
PC	CABELLO	SHAMPOO	SHAMPOO3	300	20157	Sabor 5
PC	CABELLO	SHAMPOO	SHAMPOO3	350	20177	Sabor 5
PC	CABELLO	SHAMPOO	SHAMPOO3	650	20208	Sabor 5
PC	CABELLO	SHAMPOO	SHAMPOO3	650	20616	Sabor 5
PC	CABELLO	SHAMPOO	SHAMPOO3	930	21183	Sabor 5
PC	CABELLO	SHAMPOO	SHAMPOO3	200	20387	Sabor 6
PC	CABELLO	SHAMPOO	SHAMPOO3	300	20437	Sabor 6
PC	CABELLO	SHAMPOO	SHAMPOO3	350	20297	Sabor 6
PC	CABELLO	SHAMPOO	SHAMPOO3	650	20344	Sabor 6
PC	CABELLO	SHAMPOO	SHAMPOO3	200	20575	Sabor 7
PC	CABELLO	SHAMPOO	SHAMPOO3	350	20525	Sabor 7
PC	CABELLO	SHAMPOO	SHAMPOO3	650	20577	Sabor 7
PC	CABELLO	SHAMPOO	SHAMPOO3	200	20754	Sabor 8
PC	CABELLO	SHAMPOO	SHAMPOO3	650	20659	Sabor 8
PC	CABELLO	SHAMPOO	SHAMPOO3	200	20301	Sabor 9
PC	CABELLO	SHAMPOO	SHAMPOO3	650	20295	Sabor 9
PC	CABELLO	SHAMPOO	SHAMPOO3	200	20489	abejas
PC	CABELLO	SHAMPOO	SHAMPOO3	350	20441	abejas
PC	CABELLO	SHAMPOO	SHAMPOO3	650	20504	abejas
PC	CABELLO	SHAMPOO	SHAMPOO3	200	20475	limpieza total
PC	CABELLO	SHAMPOO	SHAMPOO3	350	20423	limpieza total
PC	CABELLO	SHAMPOO	SHAMPOO3	650	20430	limpieza total
PC	CABELLO	SHAMPOO	VICHY	250	21263	Sabor 1
PC	CABELLO	SHAMPOO	VICHY	250	21244	Sabor 2
PC	CABELLO	SHAMPOO	VICHY	250	21259	Sabor 3
PC	CABELLO	SHAMPOO	VICHY	250	21248	Sabor 4
PC	CABELLO	Shampoo Bebe	NIVEA	200	20853	Sabor 1
PC	CABELLO	Shampoo Bebe	NIVEA	400	21026	Sabor 1
PC	CABELLO	Shampoo Bebe	NIVEA	200	20981	Sabor 2
PC	CABELLO	Shampoo Bebe	NIVEA	400	21054	Sabor 2
PC	CABELLO	Shampoo Bebe	NIVEA	200	20658	Sabor 3
PC	CABELLO	Shampoo Bebe	NIVEA	400	20622	Sabor 3
PC	CABELLO	Styling	COLBERT	75	21176	Cera Canchero1
PC	CABELLO	Styling	COLBERT	75	21227	Cera Canchero2
PC	CABELLO	Styling	COLBERT	75	21164	Cera Canchero3
PC	CABELLO	Styling	COLBERT	170	21034	Estilo 18
PC	CABELLO	Styling	COLBERT	170	21040	Gel Canchero3
PC	CABELLO	Styling	GOMINA	150	20231	Clasico
PC	CABELLO	Styling	GOMINA	280	20317	Clasico
PC	CABELLO	Styling	GOMINA	150	20624	Larga Duracion
PC	CABELLO	Tratamiento Fem	NIVEA	350	21094	Caida cabellp
PC	CABELLO	Tratamiento Fem	NIVEA	170	20997	Nutricion 50
PC	CABELLO	Tratamiento Fem	NIVEA	170	20902	Nutricion 60
PC	CABELLO	Tratamiento Fem	NIVEA	170	21145	Nutricion 70
PC	CABELLO	Tratamiento Fem	NIVEA	150	21189	hidratacion superior spay
PC	CABELLO	Tratamiento Fem	NIVEA	350	20755	oleo vital
PC	CABELLO	Tratamiento Fem	NIVEA	200	20952	peinado1
PC	CABELLO	Tratamiento Fem	NIVEA	200	20977	peinado2
PC	CABELLO	Tratamiento Fem	NIVEA	200	20969	peinado3
PC	CABELLO	Tratamiento Fem	NIVEA	350	21294	puntas rotas
PC	CABELLO	Tratamiento Fem	NIVEA	350	20832	reconstruccion
PC	CABELLO	Tratamiento Fem	NIVEA	15	21260	reconstruccion absoluta
PC	CABELLO	Tratamiento Fem	NIVEA	350	20718	reconstruccion absoluta
PC	CABELLO	Tratamiento Fem	NIVEA	350	20776	reconstruccion suprema
PC	CABELLO	Tratamiento Masc	NIVEA	300	20942	Nutri 50
PC	CABELLO	Tratamiento Masc	NIVEA	300	20899	Nutri 60
PC	CABELLO	Tratamiento Masc	NIVEA	300	21060	Nutri 80
PC	DENTAL	CREMA	COLGATE	90	20883	AA
PC	DENTAL	CREMA	COLGATE	90	20985	BB
PC	DENTAL	CREMA	COLGATE	90	20956	CC
PC	DENTAL	CREMA	COLGATE	90	20906	DD
PC	DENTAL	CREMA	COLGATE	90	20585	Eucalipto
PC	DENTAL	CREMA	COLGATE	180	20751	Eucalipto
PC	DENTAL	CREMA	COLGATE	90	20563	Mentol
PC	DENTAL	CREMA	COLGATE	180	20742	Mentol
PC	DENTAL	CREMA	COLGATE	90	20612	Peperina
PC	DENTAL	CREMA	COLGATE	90	20699	Spicy
PC	DENTAL	Cepilllo	COLGATE	1	21201	Fresh x1
PC	DENTAL	Cepilllo	COLGATE	2	21118	Fresh x2
PC	DENTAL	Cepilllo	COLGATE	2	21207	Slim x2
PC	DENTAL	Cepilllo	COLGATE	2	21194	Super x2
PC	DEOS	Aero	COLBERT	90	20539	Estilo 1
PC	DEOS	Aero	COLBERT	100	20267	Estilo 10
PC	DEOS	Aero	COLBERT	100	20590	Estilo 11
PC	DEOS	Aero	COLBERT	100	20367	Estilo 12
PC	DEOS	Aero	COLBERT	100	20321	Estilo 13
PC	DEOS	Aero	COLBERT	100	20452	Estilo 14
PC	DEOS	Aero	COLBERT	100	20496	Estilo 15
PC	DEOS	Aero	COLBERT	100	20386	Estilo 16
PC	DEOS	Aero	COLBERT	100	20799	Estilo 17
PC	DEOS	Aero	COLBERT	100	20566	Estilo 18
PC	DEOS	Aero	COLBERT	100	20263	Estilo 19
PC	DEOS	Aero	COLBERT	90	20898	Estilo 2
PC	DEOS	Aero	COLBERT	110	21078	Estilo 20
PC	DEOS	Aero	COLBERT	90	20536	Estilo 21
PC	DEOS	Aero	COLBERT	110	21106	Estilo 22
PC	DEOS	Aero	COLBERT	100	20719	Estilo 23
PC	DEOS	Aero	COLBERT	90	20599	Estilo 3
PC	DEOS	Aero	COLBERT	90	20811	Estilo 30
PC	DEOS	Aero	COLBERT	90	20866	Estilo 31
PC	DEOS	Aero	COLBERT	89	20844	Estilo 32
PC	DEOS	Aero	COLBERT	100	20818	Estilo 33
PC	DEOS	Aero	COLBERT	110	21061	Estilo 34
PC	DEOS	Aero	COLBERT	100	20481	Estilo 35
PC	DEOS	Aero	COLBERT	90	20972	Estilo 5
PC	DEOS	Aero	COLBERT	90	20920	Estilo 7
PC	DEOS	Aero	COLBERT	90	20912	Estilo 8
PC	DEOS	Aero	COLBERT	90	20904	Estilo 9
PC	DEOS	Aero	DEOS1	55	20935	Accion Profunda
PC	DEOS	Aero	DEOS1	90	20272	Active
PC	DEOS	Aero	DEOS1	90	20255	Antibacterial
PC	DEOS	Aero	DEOS1	55	20999	Avena
PC	DEOS	Aero	DEOS1	90	20354	Avena
PC	DEOS	Aero	DEOS1	90	20627	Bosques
PC	DEOS	Aero	DEOS1	110	20859	Clasico
PC	DEOS	Aero	DEOS1	110	20966	Clean Fresh
PC	DEOS	Aero	DEOS1	50	21179	Clinical
PC	DEOS	Aero	DEOS1	55	21036	Electric
PC	DEOS	Aero	DEOS1	90	20858	Electric
PC	DEOS	Aero	DEOS1	100	20891	Frecura total
PC	DEOS	Aero	DEOS1	90	20650	Glicinas
PC	DEOS	Aero	DEOS1	90	20235	Invierno
PC	DEOS	Aero	DEOS1	90	20407	Liga
PC	DEOS	Aero	DEOS1	90	20276	Menta
PC	DEOS	Aero	DEOS1	90	20307	Mentol
PC	DEOS	Aero	DEOS1	55	21090	Mujer Antibacterial
PC	DEOS	Aero	DEOS1	90	20362	Mujer Antibacterial
PC	DEOS	Aero	DEOS1	90	20608	Mujer Antibacterial
PC	DEOS	Aero	DEOS1	90	20316	Mujer Invierno
PC	DEOS	Aero	DEOS1	90	20320	Nutricion
PC	DEOS	Aero	DEOS1	90	20300	Piel Sensible
PC	DEOS	Aero	DEOS1	55	20965	Polvo
PC	DEOS	Aero	DEOS1	90	20296	Race
PC	DEOS	Aero	DEOS1	50	21092	RegulrClinical
PC	DEOS	Aero	DEOS1	90	20411	Roble
PC	DEOS	Aero	DEOS1	90	20694	Sports
PC	DEOS	Aero	DEOS1	90	20762	Sports
PC	DEOS	Aero	DEOS1	150	20695	Tradicinal
PC	DEOS	Aero	DEOS2	60	20838	Sabor 1
PC	DEOS	Aero	DEOS2	60	20849	Sabor 1
PC	DEOS	Aero	DEOS2	60	20983	Sabor 1
PC	DEOS	Aero	DEOS2	60	21023	Sabor 10
PC	DEOS	Aero	DEOS2	60	21119	Sabor 11
PC	DEOS	Aero	DEOS2	100	20583	Sabor 2
PC	DEOS	Aero	DEOS2	100	20725	Sabor 3
PC	DEOS	Aero	DEOS2	100	21089	Sabor 4
PC	DEOS	Aero	DEOS2	110	21111	Sabor 5
PC	DEOS	Aero	DEOS2	60	21193	Sabor 6
PC	DEOS	Aero	DEOS2	60	20840	Sabor 7
PC	DEOS	Aero	DEOS2	60	20654	Sabor 8
PC	DEOS	Aero	DEOS2	60	21114	Sabor 8
PC	DEOS	Aero	DEOS3	100	20424	Sabor 1
PC	DEOS	Aero	DEOS3	150	20533	Sabor 1
PC	DEOS	Aero	DEOS3	50	21190	Sabor 3
PC	DEOS	Aero	DEOS3	150	20926	Sabor 3
PC	DEOS	Aero	DEOS3	50	21280	Sabor 4
PC	DEOS	Aero	DEOS3	100	20432	Sabor 4
PC	DEOS	Aero	DEOS3	150	20667	Sabor 4
PC	DEOS	Aero	DEOS3	50	21224	Sabor 5
PC	DEOS	Aero	DEOS3	150	20923	Sabor 5
PC	DEOS	Aero	DEOS3	100	20484	Sabor 6
PC	DEOS	Aero	DEOS3	150	20618	Sabor 6
PC	DEOS	Aero	DEOS3	50	21200	Sabor 7
PC	DEOS	Aero	DEOS3	100	20505	Sabor 7
PC	DEOS	Aero	NIVEA	100	20535	Aclarante
PC	DEOS	Aero	NIVEA	89	20720	Aroma 1
PC	DEOS	Aero	NIVEA	89	20679	Aroma 10
PC	DEOS	Aero	NIVEA	89	20315	Aroma 11
PC	DEOS	Aero	NIVEA	89	20122	Aroma 12
PC	DEOS	Aero	NIVEA	90	20924	Aroma 13
PC	DEOS	Aero	NIVEA	89	20410	Aroma 15
PC	DEOS	Aero	NIVEA	89	20453	Aroma 2
PC	DEOS	Aero	NIVEA	89	20359	Aroma 3
PC	DEOS	Aero	NIVEA	89	20349	Aroma 5
PC	DEOS	Aero	NIVEA	89	21115	Aroma 6
PC	DEOS	Aero	NIVEA	89	21082	Aroma 7
PC	DEOS	Aero	NIVEA	89	20569	Aroma 8
PC	DEOS	Aero	NIVEA	50	21126	Clinical Original
PC	DEOS	Aero	NIVEA	65	21087	Clinical Original
PC	DEOS	Aero	NIVEA	89	20744	Hombre Antibacterial
PC	DEOS	Aero	NIVEA	70	21243	Hombre Clinical
PC	DEOS	Aero	NIVEA	89	20639	Hombre Proteccion Exra
PC	DEOS	Aero	NIVEA	89	20500	Hombre proteccion total
PC	DEOS	Aero	NIVEA	150	20932	Hombre sport aerosol
PC	DEOS	Aero	NIVEA	55	20901	Invisible
PC	DEOS	Aero	NIVEA	89	20605	Invisible
PC	DEOS	Aero	NIVEA	90	20946	Manzana
PC	DEOS	Aero	NIVEA	55	20768	Regular
PC	DEOS	Aero	NIVEA	100	20856	Suave sin TACC
PC	DEOS	Aero	SHAMPOO2	150	20930	brisa marina
PC	DEOS	Aero	SHAMPOO2	150	20873	jazmin
PC	DEOS	Aero	SHAMPOO2	150	20945	sport
PC	DEOS	Aero	SHAMPOO2	150	20951	sport extremo
PC	DEOS	Aero	SKIN1	150	21233	Invisible
PC	DEOS	Aero	SKIN1	150	21245	larga duracion
PC	DEOS	Barra	NIVEA	50	21109	Aroma 1
PC	DEOS	Barra	NIVEA	50	21084	Aroma 11
PC	DEOS	NoAero	COLBERT	55	21027	Estilo 12
PC	DEOS	NoAero	COLBERT	55	21071	Estilo 13
PC	DEOS	NoAero	COLBERT	50	21196	Estilo 7
PC	DEOS	NoAero	COLBERT	50	21156	Estilo24
PC	DEOS	NoAero	DEOS1	50	21096	Antibacterial
PC	DEOS	NoAero	DEOS1	50	20820	Avena
PC	DEOS	NoAero	DEOS1	50	20749	Aventura
PC	DEOS	NoAero	DEOS1	50	20672	Clasico
PC	DEOS	NoAero	DEOS1	50	20961	Esencia de sol
PC	DEOS	NoAero	DEOS1	50	20735	Invisible
PC	DEOS	NoAero	DEOS1	50	20823	Invisible
PC	DEOS	NoAero	DEOS1	50	21050	Mujer Antibacterial
PC	DEOS	NoAero	DEOS1	50	20739	Nutricion
PC	DEOS	NoAero	DEOS1	50	20756	Nutricion
PC	DEOS	NoAero	DEOS1	50	20701	Piel Sensible
PC	DEOS	NoAero	DEOS1	50	21014	Piel Sensible
PC	DEOS	NoAero	DEOS1	50	20600	Race
PC	DEOS	NoAero	DEOS1	50	20761	Race
PC	DEOS	NoAero	DEOS1	50	20986	Solido frescura
PC	DEOS	NoAero	DEOS1	50	20949	Solido frescura total
PC	DEOS	NoAero	DEOS1	50	20878	Solido sports
PC	DEOS	NoAero	DEOS1	50	21058	Sports
PC	DEOS	NoAero	DEOS1	50	21097	Sports
PC	DEOS	NoAero	DEOS1	50	21110	Sports
PC	DEOS	NoAero	DEOS1	50	21129	Sports
PC	DEOS	NoAero	DEOS1	50	20810	Velocidad
PC	DEOS	Pies Aero	DEOS1	150	20917	Antibacterial
PC	DEOS	Pies NoAero	DEOS1	100	20709	Talco
PC	DEOS	Pies Talco	DEOS1	100	20120	Galco
PC	DEOS	Pies Talco	DEOS1	200	20132	Galco
PC	DEOS	Pies Talco	DEOS1	100	20402	Talco Anibacterial
PC	DEOS	Pies Talco	DEOS1	200	20337	Talco antibacterial
PC	DEOS	RollOn	NIVEA	50	21035	Aroma 1
PC	DEOS	RollOn	NIVEA	50	20967	Aroma 10
PC	DEOS	RollOn	NIVEA	50	20697	Aroma 11
PC	DEOS	RollOn	NIVEA	50	20913	Aroma 11
PC	DEOS	RollOn	NIVEA	50	20326	Aroma 12
PC	DEOS	RollOn	NIVEA	50	21214	Aroma 14
PC	DEOS	RollOn	NIVEA	50	20887	Aroma 16
PC	DEOS	RollOn	NIVEA	50	20807	Aroma 18
PC	DEOS	RollOn	NIVEA	50	20973	Aroma 19
PC	DEOS	RollOn	NIVEA	50	20777	Aroma 2
PC	DEOS	RollOn	NIVEA	50	20954	Aroma 20
PC	DEOS	RollOn	NIVEA	50	20839	Aroma 3
PC	DEOS	RollOn	NIVEA	50	20908	Aroma 8
PC	DEOS	Stick	NIVEA	50	20637	Aroma 12
PC	DEOS	Stick	NIVEA	50	21008	Aroma 12
PC	DEOS	Stick	NIVEA	50	21171	Aroma 21
PC	DEOS	Talco	DEOS1	90	20382	Antibacterial
PC	DEOS	Talco	DEOS1	90	20646	Antibacterial
PC	DEOS	Talco	DEOS1	90	20542	Lima
PC	DEOS	Talco	DEOS1	60	20111	Tradicinal
PC	PIEL1	CREMA	LANCOME	200	21231	antiarrugas
PC	PIEL1	CREMA	LANCOME	350	20922	antiarrugas
PC	PIEL1	CREMA	LANCOME	400	21132	antiarrugas
PC	PIEL1	CREMA	LANCOME	530	20786	antiarrugas
PC	PIEL1	CREMA	LANCOME	350	20661	belleza exotica
PC	PIEL1	CREMA	LANCOME	530	20570	belleza exotica
PC	PIEL1	CREMA	LANCOME	400	21236	colageno
PC	PIEL1	CREMA	LANCOME	200	21235	frutos rojos
PC	PIEL1	CREMA	LANCOME	350	20693	humectacion ligera
PC	PIEL1	CREMA	LANCOME	530	20594	humectacion ligera
PC	PIEL1	CREMA	LANCOME	400	21221	humectacion profunda
PC	PIEL1	CREMA	LANCOME	530	20708	humectacion profunda
PC	PIEL1	CREMA	LANCOME	350	20714	renovacion dermica
PC	PIEL1	CREMA	LANCOME	530	20549	renovacion dermica
PC	PIEL1	CREMA	LANCOME	350	20538	trigo
PC	PIEL1	CREMA	LANCOME	530	20463	trigo
PC	PIEL1	CREMA	LANCOME	200	21205	trigo humectante
PC	PIEL1	CREMA	LANCOME	400	21138	trigo humectante
PC	PIEL1	CREMA	LANCOME	400	21204	vitamina D
PC	PIEL1	CUIDADO ESPECIAL	LANCOME	170	21133	Pepino
PC	PIEL1	CUIDADO ESPECIAL	LANCOME	170	21157	lima
PC	PIEL1	CUIDADO ESPECIAL	LANCOME	32	21266	mascara facial 1
PC	PIEL1	CUIDADO ESPECIAL	LANCOME	32	21265	mascara facial 2
PC	PIEL1	CUIDADO ESPECIAL	LANCOME	350	21085	zanahoria
PC	PIEL1	Cara	LANCOME	200	21232	Astringente
PC	PIEL1	Cara	LANCOME	200	20862	Biosferas
PC	PIEL1	Cara	LANCOME	200	21116	Claridas
PC	PIEL1	Cara	LANCOME	50	21057	Crema hortensias
PC	PIEL1	Cara	LANCOME	100	21149	Crema hortensias
PC	PIEL1	Cara	LANCOME	50	21062	Crema pepino
PC	PIEL1	Cara	LANCOME	100	20882	Crema pepino
PC	PIEL1	Cara	LANCOME	50	21028	Crema rejuvenecimiento
PC	PIEL1	Cara	LANCOME	100	20885	Crema rejuvenecimiento dia
PC	PIEL1	Cara	LANCOME	50	21080	Crema rejuvenecimiento noche
PC	PIEL1	Cara	LANCOME	100	20937	Crema rejuvenecimiento noche
PC	PIEL1	Cara	LANCOME	30	21010	Luminosidad
PC	PIEL1	Cara	LANCOME	30	20998	Noche
PC	PIEL1	Cara	LANCOME	50	20976	Nutricion humectante
PC	PIEL1	Cara	LANCOME	100	20801	Nutricion humectante
PC	PIEL1	Cara	LANCOME	30	20939	Original
PC	PIEL1	Cara	LANCOME	30	21112	Original
PC	PIEL1	Cara	LANCOME	30	21140	Piel Sensible
PC	PIEL1	Cara	LANCOME	220	21135	Piel Sensible
PC	PIEL1	Cara	LANCOME	220	21163	Sin aceite
PC	PIEL1	Cara	LANCOME	200	20865	accion dual
PC	PIEL1	Cara	LANCOME	200	21070	desmaquillaje
PC	PIEL1	Cara	LANCOME	50	21208	humectante
PC	PIEL1	Cara	LANCOME	300	21074	micelar original
PC	PIEL1	Cara	NIVEA	250	21267	Limpieza Facial
PC	PIEL1	Cara	NIVEA	140	21276	reconstruccion
PC	PIEL1	Cuerpo	LANCOME	50	21055	Crema bioenergetica
PC	PIEL1	Cuerpo	LANCOME	100	20957	Crema bioenergetica
PC	PIEL1	Cuerpo	NIVEA	470	21252	Locion Corporal 1
PC	PIEL1	Cuerpo	NIVEA	200	21269	Locion Corporal 2
PC	PIEL1	Cuerpo	NIVEA	400	20971	coco
PC	PIEL1	Cuerpo	NIVEA	200	20830	esencial
PC	PIEL1	Cuerpo	NIVEA	400	20696	esencial
PC	PIEL1	Cuerpo	NIVEA	400	21069	firmeza
PC	PIEL1	Cuerpo	NIVEA	200	20963	frescura
PC	PIEL1	Cuerpo	NIVEA	400	20959	frescura
PC	PIEL1	Cuerpo	NIVEA	200	20826	intensa
PC	PIEL1	Cuerpo	NIVEA	400	20680	intensa
PC	PIEL1	Cuerpo	NIVEA	200	21039	magia
PC	PIEL1	Cuerpo	NIVEA	400	20809	magia
PC	PIEL1	Cuerpo	NIVEA	400	20933	magia
PC	PIEL1	Desmaquillante	SKIN1	200	21142	micelar
PC	PIEL1	Limpieza	SKIN1	25	21226	Toallas desmaquilladoras
PC	PIEL1	Limpieza	SKIN1	25	21229	Toallas desmaquilladoras micelar
PC	PIEL1	Limpieza	SKIN1	150	21209	humectante
PC	PIEL1	Limpieza	SKIN1	150	21191	refrescante
PC	PIEL1	Limpieza Cara	NIVEA	100	21153	Esferas origeno
PC	PIEL1	Limpieza Cara	NIVEA	100	21159	Purificacion profunda
PC	PIEL1	Limpieza Cara	NIVEA	100	21168	hidratacion magica
PC	PIEL2	Alcohol	DEOS1	75	20921	Antibacterial
PC	PIEL2	Alcohol en Gel	DEOS1	300	20875	Alcohol en Gel SIN perfume
PC	PIEL2	Alcohol en Gel	DEOS1	60	21104	Alcohol en Gel antibacterial
